publisher,journal_title,issn,eissn,journal_url,subject_area,scope,oa_model,fee_route,institution,apc_payable,other_fees,eligibility,agreement_start,agreement_end,annual_cap,article_types,evidence_status,record_status,source_url,policy_url,checked_on,source_updated,source_file,source_row,license,languages,country,doaj_url,instructions_url,apc_information_url,other_fees_url,source_record_id,notes
Aarhus University,Brasiliana: Journal for Brazilian Studies,,2245-4373,https://tidsskrift.dk/index.php/bras/,General Works: History of scholarship and learning. The humanities | Social Sciences: Social sciences (General),"area studies, brazilian studies",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://tidsskrift.dk/bras/about,2026-09-19,2025-03-10T13:50:59Z,no_apc_open_access.csv,33,CC BY,"Spanish, Portuguese, English",Denmark,https://doaj.org/toc/28d6b535a37d4847954fbb7397c20163,http://ojs.statsbiblioteket.dk/index.php/bras/about/submissions#authorGuidelines,https://tidsskrift.dk/bras/about,,28d6b535a37d4847954fbb7397c20163,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Aarhus University,Hermes,0904-1699,1903-1785,https://tidsskrift.dk/her/index,"Social Sciences: Commerce: Business: Business communication. Including business report writing, business correspondence","business communication, corporate communication, intercultural communication, knowledge communication, translation and interpreting, lexicography",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://tidsskrift.dk/her/about,2026-09-19,2022-12-21T07:07:14Z,no_apc_open_access.csv,34,CC BY,"German, Spanish, French, English",Denmark,https://doaj.org/toc/79590a1f96df4fff81418376727d2ac9,https://tidsskrift.dk/her/about/submissions,https://tidsskrift.dk/her/about,,79590a1f96df4fff81418376727d2ac9,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Aarhus University,Tidsskrift for Professionsstudier,2446-0273,2446-0281,https://tidsskrift.dk/tipro,Social Sciences: Industries. Land use. Labor: Labor. Work. Working class: Professions (General). Professional employees,"professions, system of professions, concept of professionalization, professionalism, semi-professions",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://tidsskrift.dk/tipro/about,2026-09-19,2025-06-16T11:22:59Z,no_apc_open_access.csv,35,CC BY-ND,Danish,Denmark,https://doaj.org/toc/117393131bc944048aa3110dc6869d1a,https://tidsskrift.dk/tipro/about/submissions,https://tidsskrift.dk/tipro/about,,117393131bc944048aa3110dc6869d1a,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
"Aarhus University, Center for Health Communication",Qualitative Health Communication,,2597-1417,https://tidsskrift.dk/qhc/index,Medicine: Public aspects of medicine | Language and Literature: Philology. Linguistics: Communication. Mass media,"qualitative research, health communication, digital health and media, critical perspectives in health communication, interdisciplinary healthcare research, patient–provider communication",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://tidsskrift.dk/qhc/about,2026-09-19,2026-01-06T10:24:00Z,no_apc_open_access.csv,36,CC BY-NC-ND,English,Denmark,https://doaj.org/toc/61092aa0f1704d26a061c77270e11dfd,https://tidsskrift.dk/qhc/about/submissions,https://tidsskrift.dk/qhc/about,,61092aa0f1704d26a061c77270e11dfd,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
ABCD - Agência de Bibliotecas e Coleções Digitais da Universidade de São Paulo,Revista aSPAs,,2238-3999,https://revistas.usp.br/aspas/,Language and Literature: Literature (General): The performing arts. Show business,"performing arts, theater, dance, circus",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://revistas.usp.br/aspas/about,2026-09-19,2026-02-11T11:55:23Z,no_apc_open_access.csv,37,CC BY,"Portuguese, Spanish, English",Brazil,https://doaj.org/toc/051dccde24a14167b3b1a39efd1f1684,https://revistas.usp.br/aspas/Submisiones,https://revistas.usp.br/aspas/about,,051dccde24a14167b3b1a39efd1f1684,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Abdul Wali Khan University Mardan,Journal of Applied Economics and Business Studies,2523-2614,2663-693X,https://pepri.edu.pk/jaebs/index.php/files/index,Social Sciences: Economic theory. Demography: Economics as a science | Social Sciences: Commerce: Business,"economics, applied economics, tourism, management, financial economics, business",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://pepri.edu.pk/jaebs/index.php/files/Article-processing-charges,2026-09-19,2023-09-12T07:54:49Z,no_apc_open_access.csv,38,CC BY,English,Pakistan,https://doaj.org/toc/a60946bfee07479b9695be29756674d4,https://pepri.edu.pk/jaebs/index.php/files/authorguidlines,https://pepri.edu.pk/jaebs/index.php/files/Article-processing-charges,,a60946bfee07479b9695be29756674d4,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
"Aboriginal and Torres Strait Islander Studies Unit, The University of Queensland",The Australian Journal of Indigenous Education,,2049-7784,https://ajie.atsis.uq.edu.au/,Education: Special aspects of education,"indigenous education, teaching and learning, aboriginal peoples",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://ajie.atsis.uq.edu.au/ajie/policies,2026-09-19,2022-11-21T17:25:41Z,no_apc_open_access.csv,39,CC BY,English,Australia,https://doaj.org/toc/8e9ce3a61fa54cfcb703e9d22fd92e7a,https://ajie.atsis.uq.edu.au/ajie/instructions,https://ajie.atsis.uq.edu.au/ajie/policies,,8e9ce3a61fa54cfcb703e9d22fd92e7a,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
"Acadamh na hOllscolaíochta Gaeilge, University of Galway",An Reiviú,,2737-7636,https://leannteangaanreiviu.com/,Language and Literature,"translation, language planning, linguistics, sociolinguistics, media & journalism, language teaching",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://leannteangaanreiviu.com/an-proiseas-eagarthoireachta/#treoracha-le-haghaidh-na-n-udar,2026-09-19,2026-06-17T08:19:55Z,no_apc_open_access.csv,40,CC BY,Irish,Ireland,https://doaj.org/toc/af995c67414748c7b486e02d79b53ccf,https://leannteangaanreiviu.com/an-proiseas-eagarthoireachta/#treoracha-le-haghaidh-na-n-udar,https://leannteangaanreiviu.com/an-proiseas-eagarthoireachta/#treoracha-le-haghaidh-na-n-udar,,af995c67414748c7b486e02d79b53ccf,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Academia Aragonesa de la Lengua,Revista de l'Academia Aragonesa de la Lengua,3101-3864,3101-2825,https://revistas.academiaaragonesadelalengua.org/raal/en/,Language and Literature: Philology. Linguistics,"aragonese language, catalan language, linguistics, literature, philology, sociolinguistics",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://revistas.academiaaragonesadelalengua.org/raal/en/about,2026-09-19,2026-06-29T06:36:10Z,no_apc_open_access.csv,41,CC BY-NC-ND,"Aragonese, Catalan, Spanish, English",Spain,https://doaj.org/toc/d881c56b28f74cef9a13c8813482d299,https://revistas.academiaaragonesadelalengua.org/raal/en/normas-publicacion,https://revistas.academiaaragonesadelalengua.org/raal/en/about,,d881c56b28f74cef9a13c8813482d299,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Academia Brasileira de Audiologia,Audiology: Communication Research,,2317-6431,http://www.scielo.br/acr,Medicine: Otorhinolaryngology,"language and hearing sciences, speech language hearing sciences, audiology, speech pathology",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://www.scielo.br/journal/acr/about/,2026-09-19,2026-01-03T18:23:35Z,no_apc_open_access.csv,42,CC BY,"English, Portuguese",Brazil,https://doaj.org/toc/46d1c014772a4f13880a83c87dedf044,https://www.scielo.br/journal/acr/about/,https://www.scielo.br/journal/acr/about/,,46d1c014772a4f13880a83c87dedf044,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Academia Brasileira de Ciências,Anais da Academia Brasileira de Ciências,0001-3765,1678-2690,https://www.scielo.br/j/aabc/,Science,"biological sciences, exact and earth sciences, health sciences",Open access,no_apc_oa,any,0,yes,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://www.scielo.br/journal/aabc/about/#about,2026-09-19,2026-06-08T20:00:25Z,no_apc_open_access.csv,43,CC BY,English,Brazil,https://doaj.org/toc/ed09859a464f4461b1af34279d17f7a8,https://www.scielo.br/journal/aabc/about/#instructions,https://www.scielo.br/journal/aabc/about/#about,https://www.scielo.br/journal/aabc/about/#about,ed09859a464f4461b1af34279d17f7a8,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
"Academia Brasileira de Neurologia, Departamento de Neurologia Cognitiva e Envelhecimento",Dementia & Neuropsychologia,1980-5764,,https://www.scielo.br/j/dn/,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry,"neurology, neuropsychology, neurophology, neuropsychiatry",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://www.scielo.br/journal/dn/about/#about,2026-09-19,2026-02-22T18:51:40Z,no_apc_open_access.csv,44,CC BY,English,Brazil,https://doaj.org/toc/e91eae7de3b3431fa0cf0d66af3d1d44,https://www.scielo.br/journal/dn/about/#instructions,https://www.scielo.br/journal/dn/about/#about,,e91eae7de3b3431fa0cf0d66af3d1d44,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
"Academia Colombiana de Ciencias Exactas, Físicas y Naturales","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales",0370-3908,2382-4980,https://raccefyn.co/,Science: Science (General),"physical sciences, natural sciences, behavioural sciences, chemical sciences, mathematics, biomedical sciences",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://raccefyn.co/index.php/raccefyn/about,2026-09-19,2020-12-07T09:08:14Z,no_apc_open_access.csv,45,CC BY-NC-SA,"English, Spanish",Colombia,https://doaj.org/toc/769541e46c6147b1b0184d103bfee101,https://raccefyn.co/index.php/raccefyn/about/submissions,https://raccefyn.co/index.php/raccefyn/about,,769541e46c6147b1b0184d103bfee101,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Academia de Ciencias Administrativas A.C.(ACACIA),Ciencias Administrativas Teoría y Praxis,2683-1457,2683-1465,https://cienciasadmvastyp.uat.edu.mx/,Social Sciences: Commerce,"business, economics, finance, management, marketing, accounting",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://cienciasadmvastyp.uat.edu.mx/index.php/ACACIA/fees,2026-09-19,2022-05-26T07:18:50Z,no_apc_open_access.csv,46,CC BY-NC-ND,"Spanish, English",Mexico,https://doaj.org/toc/6464ee11f267454789724daf8e566c80,https://cienciasadmvastyp.uat.edu.mx/index.php/ACACIA/about/submissions,https://cienciasadmvastyp.uat.edu.mx/index.php/ACACIA/fees,,6464ee11f267454789724daf8e566c80,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Academia de Ciencias de Cuba,Anales de la Academia de Ciencias de Cuba,,2304-0106,http://www.revistaccuba.sld.cu/index.php/revacc/index,Science: Science (General),"natural sciences, agriculture, biomedical, technology, social sciences",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,http://www.revistaccuba.sld.cu/index.php/revacc/about/editorialPolicies#custom-0,2026-09-19,2020-10-06T08:08:38Z,no_apc_open_access.csv,47,CC BY-NC,Spanish,Cuba,https://doaj.org/toc/6432a408d9294fdd9635606f5310d3be,http://www.revistaccuba.sld.cu/index.php/revacc/about/submissions#authorGuidelines,http://www.revistaccuba.sld.cu/index.php/revacc/about/editorialPolicies#custom-0,http://www.revistaccuba.sld.cu/index.php/revacc/about/editorialPolicies#custom-0,6432a408d9294fdd9635606f5310d3be,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Academia Diplomática del Perú,Política Internacional,2961-2802,2788-6921,https://revista.adp.edu.pe/index.php/RPI,Political science: International relations,"international relations, international politics, political science, international law, diplomacy, external politics",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://revista.adp.edu.pe/index.php/RPI/autores,2026-09-19,2024-05-16T16:41:50Z,no_apc_open_access.csv,48,CC BY,"English, Spanish",Peru,https://doaj.org/toc/085869e1f29e4984a895e8e38530fb84,https://revista.adp.edu.pe/index.php/RPI/autores,https://revista.adp.edu.pe/index.php/RPI/autores,,085869e1f29e4984a895e8e38530fb84,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Academia Española de Nutrición y Dietética,Revista Española de Nutrición Humana y Dietética,2173-1292,2174-5145,http://renhyd.org/,Technology: Home economics: Nutrition. Foods and food supply | Medicine: Internal medicine: Specialties of internal medicine: Nutritional diseases. Deficiency diseases,"nutrition, dietetics",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,http://renhyd.org/index.php/renhyd/about/editorialPolicies#openAccessPolicy,2026-09-19,2020-11-30T15:17:46Z,no_apc_open_access.csv,49,CC BY-NC-SA,"Spanish, English",Spain,https://doaj.org/toc/fe4441323d254d26a3c5d3982b69cb99,http://renhyd.org/index.php/renhyd/pages/view/norm,http://renhyd.org/index.php/renhyd/about/editorialPolicies#openAccessPolicy,,fe4441323d254d26a3c5d3982b69cb99,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Academia Europea de Dirección y Economía de la Empresa,Journal of Management and Business Education,,2605-1044,https://journaljmbe.com/,Education: Special aspects of education | Social Sciences: Commerce: Business,"teaching, learning, management, education, business",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://journaljmbe.com/journalinformation,2026-09-19,2023-07-21T11:45:20Z,no_apc_open_access.csv,50,CC BY-NC,"Spanish, English",Spain,https://doaj.org/toc/20f0a449376c4bdf9bc7cfeca78771b5,https://journaljmbe.com/about/submissions,https://journaljmbe.com/journalinformation,,20f0a449376c4bdf9bc7cfeca78771b5,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Academia Mexicana de Investigación Turística,Dimensiones Turísticas,,2594-2069,https://dimensionesturisticas.mx/,Geography. Anthropology. Recreation: Recreation. Leisure,"tourism, educational research, mexico",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://dimensionesturisticas.mx/index.php/dimensiones/politicas,2026-09-19,2024-04-09T10:45:11Z,no_apc_open_access.csv,51,CC BY-NC-SA,"English, Spanish",Mexico,https://doaj.org/toc/1b64f610ce174c1a9e653509039f22fc,https://dimensionesturisticas.mx/index.php/dimensiones/guia,https://dimensionesturisticas.mx/index.php/dimensiones/politicas,,1b64f610ce174c1a9e653509039f22fc,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
